Article_ID,Source_Type,Database/Source,Search_Date,Search_Query,Title,Authors,Year,Journal/Conference,DOI,URL,Abstract,Document_Type,Language,Duplicate_Key,Duplicate?,Notes
SS-0086,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Towards Suturing World Models: Learning Predictive Models for Robotic Surgical Tasks,Mehmet Kerem Türkcan; Mattia Ballo; Filippo Filicori; Zoran Kostic,2025,arXiv.org,10.48550/arXiv.2503.12531,https://www.semanticscholar.org/paper/6f7b026701a8e9f0b79ba2ba9fa39c1fe2e7ea5a,"We introduce specialized diffusion-based generative models that capture the spatiotemporal dynamics of fine-grained robotic surgical sub-stitch actions through supervised learning on annotated laparoscopic surgery footage. The proposed models form a foundation for data-driven world models capable of simulating the biomechanical interactions and procedural dynamics of surgical suturing with high temporal fidelity. Annotating a dataset of $\sim2K$ clips extracted from simulation videos, we categorize surgical actions into fine-grained sub-stitch classes including ideal and non-ideal executions of needle positioning, targeting, driving, and withdrawal. We fine-tune two state-of-the-art video diffusion models, LTX-Video and HunyuanVideo, to generate high-fidelity surgical action sequences at $\ge$768x512 resolution and $\ge$49 frames. For training our models, we explore both Low-Rank Adaptation (LoRA) and full-model fine-tuning approaches. Our experimental results demonstrate that these world models can effectively capture the dynamics of suturing, potentially enabling improved training simulators, surgical skill assessment tools, and autonomous surgical systems. The models also display the capability to differentiate between ideal and non-ideal technique execution, providing a foundation for building surgical training and evaluation systems. We release our models for testing and as a foundation for future research. Project Page: https://mkturkcan.github.io/suturingmodels/",JournalArticle,English,towards_suturing_world_models_learning_predictive_models_2025,,Citations: 6
SS-0087,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),RealCraft: Attention Control as A Tool for Zero-Shot Consistent Video Editing,Shutong Jin; Rui-Yu Wang; Florian T. Pokorny,2023,International Conference on Neural Information Processing,10.1007/978-981-95-4378-6_10,https://www.semanticscholar.org/paper/271fe5d51aa7b9a7217a828ea31a4577a7a21d43,"Even though large-scale text-to-image generative models show promising performance in synthesizing high-quality images, applying these models directly to image editing remains a significant challenge. This challenge is further amplified in video editing due to the additional dimension of time. This is especially the case for editing real-world videos as it necessitates maintaining a stable structural layout across frames while executing localized edits without disrupting the existing content. In this paper, we propose RealCraft, an attention-control-based method for zero-shot real-world video editing. By swapping cross-attention for new feature injection and relaxing spatial-temporal attention of the editing object, we achieve localized shape-wise edit along with enhanced temporal consistency. Our model directly uses Stable Diffusion and operates without the need for additional information. We showcase the proposed zero-shot attention-control-based method across a range of videos, demonstrating shape-wise, time-consistent and parameter-free editing in videos of up to 64 frames.",JournalArticle,English,realcraft_attention_control_as_a_tool_for_2023,,Citations: 3
SS-0088,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),CausalDrive: Real-time Causal World Models for Autonomous Driving,Tianyi Yan; Huan Zheng; Dubing Chen; Meizhi Qu; Ying Shen; Lijun Zhou; Ming Tu; Bin Wang; Guang Chen; Hang-Jun Ye; Haiyang Sun; Cheng-Zhong Xu; Jianbing Shen,2026,arXiv.org,10.48550/arXiv.2606.15341,https://www.semanticscholar.org/paper/5ea9c809c6cc0ee154ed0c20109b7e17325e14c3,"World models have emerged as a promising paradigm for scaling autonomous driving (AD) data, yet existing video generative models fall short as interactive simulators. Layout-conditioned renderers rely on""oracle""future trajectories of all background agents, rendering them strictly non-reactive. Conversely, pure action-conditioned predictors lack semantic control over complex interactions and suffer from prohibitive diffusion latencies, hindering closed-loop policy learning. To bridge this gap, we present CausalDrive, a controllable, real-time foundation driving world renderer. CausalDrive operates solely on the initial front-view frame, the ego-vehicle's trajectory, and a macroscopic text prompt. By excluding future NPC layouts, we compel the model to intrinsically predict causal interactions, enabling text-driven control over Driving Sociology, allowing users to dynamically orchestrate diverse counterfactual reactions to identical ego-actions. To overcome the efficiency bottleneck and address the covariate shift in autoregressive generation, we propose a novel Context-Forced DMD architecture. This combines continuous flow-matching with a self-correcting distillation objective, achieving interactive speeds of 12 FPS. This breakthrough transforms the passive video generator into a playable neural simulator. We demonstrate its versatility across three downstream applications: (1) generative closed-loop evaluation with significantly mitigated collision artifacts, (2) large-scale Reinforcement Learning (RL) post-training driven by a Video2Reward module, and (3) real-time human-in-the-loop simulation. Extensive experiments validate that policies trained within CausalDrive's reactive scenarios exhibit superior interaction capabilities in the real world.",JournalArticle,English,causaldrive_realtime_causal_world_models_for_autonomous_2026,,Citations: 5
SS-0089,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Learning Visual Feature-Based World Models via Residual Latent Action,Xinyu Zhang; Zheng-Tong Xu; Yu Tao; Ye Wang; Yuqin She; Abdeslam Boularias,2026,arXiv.org,10.48550/arXiv.2605.07079,https://www.semanticscholar.org/paper/62059de2d3b417212bb7e4f1f61c974f2d0cf0c1,"World models predict future transitions from observations and actions. Existing works predominantly focus on image generation only. Visual feature-based world models, on the other hand, predict future visual features instead of raw video pixels, offering a promising alternative that is more efficient and less prone to hallucination. However, current feature-based approaches rely on direct regression, which leads to blurry or collapsed predictions in complex interactions, while generative modeling in high-dimensional feature spaces still remains challenging. In this work, we discover that a new type of latent action representation, which we refer to as *Residual Latent Action* (RLA), can be easily learned from DINO residuals. We also show that RLA is predictive, generalizable, and encodes temporal progression. Building on RLA, we propose *RLA World Model* (RLA-WM), which predicts RLA values via flow matching. RLA-WM outperforms both state-of-the-art feature-based and video-diffusion world models on simulation and real-world datasets, while being orders of magnitude faster than video diffusion. Furthermore, we develop two robot learning techniques that use RLA-WM to improve policy learning. The first one is a minimalist world action model with RLA that learns from actionless demonstration videos. The second one is the first visual RL framework trained entirely inside a world model learned from offline videos only, using a video-aligned reward and no online interactions or handcrafted rewards. Project page: https://mlzxy.github.io/rla-wm",JournalArticle,English,learning_visual_featurebased_world_models_via_residual_2026,,Citations: 2
SS-0090,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Real-Time Person Image Synthesis Using a Flow Matching Model,Jiwoo Jeong; Kirok Kim; Wooju Kim; Nam-joon Kim,2025,arXiv.org,10.48550/arXiv.2505.03562,https://www.semanticscholar.org/paper/6bc3386bb80e2ef36bce73c129a28b0f0a20a7da,"Pose-Guided Person Image Synthesis (PGPIS) generates realistic person images conditioned on a target pose and a source image. This task plays a key role in various real-world applications, such as sign language video generation, AR/VR, gaming, and live streaming. In these scenarios, real-time PGPIS is critical for providing immediate visual feedback and maintaining user immersion.However, achieving real-time performance remains a significant challenge due to the complexity of synthesizing high-fidelity images from diverse and dynamic human poses. Recent diffusion-based methods have shown impressive image quality in PGPIS, but their slow sampling speeds hinder deployment in time-sensitive applications. This latency is particularly problematic in tasks like generating sign language videos during live broadcasts, where rapid image updates are required. Therefore, developing a fast and reliable PGPIS model is a crucial step toward enabling real-time interactive systems. To address this challenge, we propose a generative model based on flow matching (FM). Our approach enables faster, more stable, and more efficient training and sampling. Furthermore, the proposed model supports conditional generation and can operate in latent space, making it especially suitable for real-time PGPIS applications where both speed and quality are critical. We evaluate our proposed method, Real-Time Person Image Synthesis Using a Flow Matching Model (RPFM), on the widely used DeepFashion dataset for PGPIS tasks. Our results show that RPFM achieves near-real-time sampling speeds while maintaining performance comparable to the state-of-the-art models. Our methodology trades off a slight, acceptable decrease in generated-image accuracy for over a twofold increase in generation speed, thereby ensuring real-time performance.",JournalArticle,English,realtime_person_image_synthesis_using_a_flow_2025,,Citations: 1
SS-0091,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),RoboDream: Compositional World Models for Scalable Robot Data Synthesis,Junjie Ye; Rong Xue; Basile Van Hoorick; Runhao Li; Harshitha Rajaprakash; P. Tokmakov; Muhammad Zubair Irshad; V. Guizilini; Yue Wang,2026,arXiv.org,10.48550/arXiv.2606.02577,https://www.semanticscholar.org/paper/3ff90ab4b0261514684776cdc54f6939097b0521,"Scaling robot learning requires large-scale, diverse demonstrations, yet real-world data collection via teleoperation remains prohibitively expensive and time-consuming. While video diffusion models offer a promising avenue for data scaling, existing generative approaches are often limited to superficial visual augmentation, or suffer from embodiment hallucinations that yield physically infeasible motions. We present a generalizable embodiment-centric world model that achieves scalable data generation by synthesizing photorealistic demonstrations with novel objects, in novel scenes, and from novel viewpoints. Our approach anchors generation to rendered robot motion while conditioning on explicit scene and object priors, effectively decoupling trajectory execution from environment synthesis. This formulation has the potential to unlock two powerful data scaling capabilities: (1) retrieval and rebirth, which repurposes existing trajectories into entirely new contexts without new motion data; and (2) prop-free teleoperation, where operators manipulate empty air and the model hallucinates the target objects and scene afterwards, eliminating reset time. We demonstrate with real-world experiments that our generated data consistently improves downstream policy performance and significantly reduces real-world data requirements across diverse manipulation tasks.",JournalArticle,English,robodream_compositional_world_models_for_scalable_robot_2026,,Citations: 0
SS-0092,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),EnerVerse: Envisioning Embodied Future Space for Robotics Manipulation,Siyuan Huang; Liliang Chen; Pengfei Zhou; Shengcong Chen; Zhengkai Jiang; Yutao Hu; Peng Gao; Hongsheng Li; Maoqing Yao; Guanghui Ren,2025,Neural Information Processing Systems,10.48550/arXiv.2501.01895,https://www.semanticscholar.org/paper/0602b015c64394c0802f53dc15b678a64bc9a46e,"We introduce EnerVerse, a generative robotics foundation model that constructs and interprets embodied spaces. EnerVerse employs a chunk-wise autoregressive video diffusion framework to predict future embodied spaces from instructions, enhanced by a sparse context memory for long-term reasoning. To model the 3D robotics world, we adopt a multi-view video representation, providing rich perspectives to address challenges like motion ambiguity and 3D grounding. Additionally, EnerVerse-D, a data engine pipeline combining generative modeling with 4D Gaussian Splatting, forms a self-reinforcing data loop to reduce the sim-to-real gap. Leveraging these innovations, EnerVerse translates 4D world representations into physical actions via a policy head (EnerVerse-A), achieving state-of-the-art performance in both simulation and real-world tasks. For efficiency, EnerVerse-A reuses features from the first denoising step and predicts action chunks, achieving about 280 ms per 8-step action chunk on a single RTX 4090. Further video demos, dataset samples could be found in our project page.",JournalArticle,English,enerverse_envisioning_embodied_future_space_for_robotics_2025,,Citations: 64
SS-0093,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),SkyReels-V3 Technique Report,Debang Li; Zhengcong Fei; Tuanhui Li; Yikun Dou; Zhenghao Chen; Jiangping Yang; Mingyuan Fan; Jing-Tao Xu; Jiahua Wang; Baoxuan Gu; Min-Kyu Chang; Wenjing Cai; Yuqiang Xie; Binjie Mao; Youqiang Zhang; Nuo Pang; Hao Zhang; Yuzhe Jin; Zhi-Xin Xu; Dixuan Lin; Guibin Chen; Yahui Zhou,2026,arXiv.org,10.48550/arXiv.2601.17323,https://www.semanticscholar.org/paper/c1bbf208cb844ec911ecbfa542b66e61d8228a3b,"Video generation serves as a cornerstone for building world models, where multimodal contextual inference stands as the defining test of capability. In this end, we present SkyReels-V3, a conditional video generation model, built upon a unified multimodal in-context learning framework with diffusion Transformers. SkyReels-V3 model supports three core generative paradigms within a single architecture: reference images-to-video synthesis, video-to-video extension and audio-guided video generation. (i) reference images-to-video model is designed to produce high-fidelity videos with strong subject identity preservation, temporal coherence, and narrative consistency. To enhance reference adherence and compositional stability, we design a comprehensive data processing pipeline that leverages cross frame pairing, image editing, and semantic rewriting, effectively mitigating copy paste artifacts. During training, an image video hybrid strategy combined with multi-resolution joint optimization is employed to improve generalization and robustness across diverse scenarios. (ii) video extension model integrates spatio-temporal consistency modeling with large-scale video understanding, enabling both seamless single-shot continuation and intelligent multi-shot switching with professional cinematographic patterns. (iii) Talking avatar model supports minute-level audio-conditioned video generation by training first-and-last frame insertion patterns and reconstructing key-frame inference paradigms. On the basis of ensuring visual quality, synchronization of audio and videos has been optimized. Extensive evaluations demonstrate that SkyReels-V3 achieves state-of-the-art or near state-of-the-art performance on key metrics including visual quality, instruction following, and specific aspect metrics, approaching leading closed-source systems. Github: https://github.com/SkyworkAI/SkyReels-V3.",JournalArticle,English,skyreelsv3_technique_report_2026,,Citations: 15
SS-0094,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Prediction with Action: Visual Policy Learning via Joint Denoising Process,Yanjiang Guo; Yucheng Hu; Jianke Zhang; Yen-Jen Wang; Xiaoyu Chen; Chaochao Lu; Jianyu Chen,2024,Neural Information Processing Systems,10.48550/arXiv.2411.18179,https://www.semanticscholar.org/paper/3fbf40b6d2125b0593f34d8e5e597abc00c976eb,"Diffusion models have demonstrated remarkable capabilities in image generation tasks, including image editing and video creation, representing a good understanding of the physical world. On the other line, diffusion models have also shown promise in robotic control tasks by denoising actions, known as diffusion policy. Although the diffusion generative model and diffusion policy exhibit distinct capabilities--image prediction and robotic action, respectively--they technically follow a similar denoising process. In robotic tasks, the ability to predict future images and generate actions is highly correlated since they share the same underlying dynamics of the physical world. Building on this insight, we introduce PAD, a novel visual policy learning framework that unifies image Prediction and robot Action within a joint Denoising process. Specifically, PAD utilizes Diffusion Transformers (DiT) to seamlessly integrate images and robot states, enabling the simultaneous prediction of future images and robot actions. Additionally, PAD supports co-training on both robotic demonstrations and large-scale video datasets and can be easily extended to other robotic modalities, such as depth images. PAD outperforms previous methods, achieving a significant 26.3% relative improvement on the full Metaworld benchmark, by utilizing a single text-conditioned visual policy within a data-efficient imitation learning setting. Furthermore, PAD demonstrates superior generalization to unseen tasks in real-world robot manipulation settings with 28.0% success rate increase compared to the strongest baseline. Project page at https://sites.google.com/view/pad-paper",JournalArticle,English,prediction_with_action_visual_policy_learning_via_2024,,Citations: 84
SS-0095,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Exploring Representation-Aligned Latent Space for Better Generation,Wanghan Xu; Xiaoyu Yue; Zidong Wang; Yao Teng; Wenlong Zhang; Xihui Liu; Luping Zhou; Wanli Ouyang; Lei Bai,2025,arXiv.org,10.48550/arXiv.2502.00359,https://www.semanticscholar.org/paper/94491e8ff00b2947c1a1cc575a923bd75cf93bae,"Generative models serve as powerful tools for modeling the real world, with mainstream diffusion models, particularly those based on the latent diffusion model paradigm, achieving remarkable progress across various tasks, such as image and video synthesis. Latent diffusion models are typically trained using Variational Autoencoders (VAEs), interacting with VAE latents rather than the real samples. While this generative paradigm speeds up training and inference, the quality of the generated outputs is limited by the latents' quality. Traditional VAE latents are often seen as spatial compression in pixel space and lack explicit semantic representations, which are essential for modeling the real world. In this paper, we introduce ReaLS (Representation-Aligned Latent Space), which integrates semantic priors to improve generation performance. Extensive experiments show that fundamental DiT and SiT trained on ReaLS can achieve a 15% improvement in FID metric. Furthermore, the enhanced semantic latent space enables more perceptual downstream tasks, such as segmentation and depth estimation.",JournalArticle,English,exploring_representationaligned_latent_space_for_better_generation_2025,,Citations: 21
SS-0096,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Generation Models Know Space: Unleashing Implicit 3D Priors for Scene Understanding,Xian Wu; Dingkang Liang; Tianrui Feng; Kui Xia; Yu-Meng Zhang; Xiaofan Li; X. Tan; Xiangyu Bai,2026,arXiv.org,10.48550/arXiv.2603.19235,https://www.semanticscholar.org/paper/96a41f13d16f81fdfcfcce1e00394ac7637fbeaa,"While Multimodal Large Language Models demonstrate impressive semantic capabilities, they often suffer from spatial blindness, struggling with fine-grained geometric reasoning and physical dynamics. Existing solutions typically rely on explicit 3D modalities or complex geometric scaffolding, which are limited by data scarcity and generalization challenges. In this work, we propose a paradigm shift by leveraging the implicit spatial prior within large-scale video generation models. We posit that to synthesize temporally coherent videos, these models inherently learn robust 3D structural priors and physical laws. We introduce VEGA-3D (Video Extracted Generative Awareness), a plug-and-play framework that repurposes a pre-trained video diffusion model as a Latent World Simulator. By extracting spatiotemporal features from intermediate noise levels and integrating them with semantic representations via a token-level adaptive gated fusion mechanism, we enrich MLLMs with dense geometric cues without explicit 3D supervision. Extensive experiments across 3D scene understanding, spatial reasoning, and embodied manipulation benchmarks demonstrate that our method outperforms state-of-the-art baselines, validating that generative priors provide a scalable foundation for physical-world understanding. Code is publicly available at https://github.com/H-EmbodVis/VEGA-3D.",JournalArticle,English,generation_models_know_space_unleashing_implicit_3d_2026,,Citations: 11
SS-0097,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),WorldCam: Interactive Autoregressive 3D Gaming Worlds with Camera Pose as a Unifying Geometric Representation,Jisu Nam; Yicong Hong; C. Huang; Feng Liu; Joungbin Lee; Jiyoung Kim; Siyoon Jin; Yunsung Lee; Jaeyoon Jung; Suhwan Choi; Seungryong Kim; Yang Zhou,2026,arXiv.org,10.48550/arXiv.2603.16871,https://www.semanticscholar.org/paper/3c4119724d7bd58898c064e0c317e0c112db63f0,"Recent advances in video diffusion transformers have enabled interactive gaming world models that allow users to explore generated environments over extended horizons. However, existing approaches struggle with precise action control and long-horizon 3D consistency. Most prior works treat user actions as abstract conditioning signals, overlooking the fundamental geometric coupling between actions and the 3D world, whereby actions induce relative camera motions that accumulate into a global camera pose within a 3D world. In this paper, we establish camera pose as a unifying geometric representation to jointly ground immediate action control and long-term 3D consistency. First, we define a physics-based continuous action space and represent user inputs in the Lie algebra to derive precise 6-DoF camera poses, which are injected into the generative model via a camera embedder to ensure accurate action alignment. Second, we use global camera poses as spatial indices to retrieve relevant past observations, enabling geometrically consistent revisiting of locations during long-horizon navigation. To support this research, we introduce a large-scale dataset comprising 3,000 minutes of authentic human gameplay annotated with camera trajectories and textual descriptions. Extensive experiments show that our approach substantially outperforms state-of-the-art interactive gaming world models in action controllability, long-horizon visual quality, and 3D spatial consistency.",JournalArticle,English,worldcam_interactive_autoregressive_3d_gaming_worlds_with_2026,,Citations: 9
SS-0098,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),3D-Fixup: Advancing Photo Editing with 3D Priors,Yen-Chi Cheng; Krishna Kumar Singh; Jae Shin Yoon; Alexander G. Schwing; Liang-Yan Gui; Matheus Gadelha; Paul Guerrero; Nanxuan Zhao,2025,International Conference on Computer Graphics and Interactive Techniques,10.1145/3721238.3730695,https://www.semanticscholar.org/paper/8fbfbff35570431c59d766410aca2f6acbd0afe8,"Despite significant advances in modeling image priors via diffusion models, 3D-aware image editing remains challenging, in part because the object is only specified via a single image. To tackle this challenge, we propose 3D-Fixup, a new framework for editing 2D images guided by learned 3D priors. The framework supports difficult editing situations such as object translation and 3D rotation. To achieve this, we leverage a training-based approach that harnesses the generative power of diffusion models. As video data naturally encodes real-world physical dynamics, we turn to video data for generating training data pairs, i.e., a source and a target frame. Rather than relying solely on a single trained model to infer transformations between source and target frames, we incorporate 3D guidance from an Image-to-3D model, which bridges this challenging task by explicitly projecting 2D information into 3D space. We design a data generation pipeline to ensure high-quality 3D guidance throughout training. Results show that by integrating these 3D priors, 3D-Fixup effectively supports complex, identity coherent 3D-aware edits, achieving high-quality results and advancing the application of diffusion models in realistic image manipulation. The code is provided at https://3dfixup.github.io/.","JournalArticle, Book, Conference",English,3dfixup_advancing_photo_editing_with_3d_priors_2025,,Citations: 13
SS-0099,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Magic Fixup: Streamlining Photo Editing by Watching Dynamic Videos,Hadi Alzayer; Zhi-Hao Xia; Xuan-Er Zhang; Eli Shechtman; Jia-Bin Huang; Michael Gharbi,2024,ACM Transactions on Graphics,10.1145/3750722,https://www.semanticscholar.org/paper/563b697c33b913ed4973ed7b0c0d6c90568112d9,"We propose a generative model that, given a coarsely edited image, synthesizes a photorealistic output that follows the prescribed layout. Our method transfers fine details from the original image and preserve the identity of its parts. Yet, it adapts it to the lighting and context defined by the new layout. Our key insight is that videos are a powerful source of supervision for this task: objects and camera motions provide many observations of how the world changes with viewpoint, lighting, and physical interactions. We construct an image dataset in which each sample is a pair of source and target frames extracted from the same video at randomly chosen time intervals. We warp the source frame toward the target using two motion models that mimic the expected test-time user edits. We supervise our model to translate the warped image into the ground truth, starting from a pretrained diffusion model. Our model design explicitly enables fine detail transfer from the source frame to the generated image, while closely following the user-specified layout. We show that by using simple segmentations and coarse 2D manipulations, we can synthesize a photorealistic edit faithful to the user’s input while addressing second-order effects like harmonizing the lighting and physical interactions between edited objects. Project page and code can be found at https://magic-fixup.github.io.",JournalArticle,English,magic_fixup_streamlining_photo_editing_by_watching_2024,,Citations: 42
SS-0100,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Learning to Generate 4D LiDAR Sequences,Ao Liang; Youquan Liu; Yu Yang; Dongyue Lu; Linfeng Li; Lingdong Kong; Huaici Zhao; W. Ooi,2025,arXiv.org,10.48550/arXiv.2509.11959,https://www.semanticscholar.org/paper/cacc4733b7ed3da21eff710bfe29ec8cbbc2ad7e,"While generative world models have advanced video and occupancy-based data synthesis, LiDAR generation remains underexplored despite its importance for accurate 3D perception. Extending generation to 4D LiDAR data introduces challenges in controllability, temporal stability, and evaluation. We present LiDARCrafter, a unified framework that converts free-form language into editable LiDAR sequences. Instructions are parsed into ego-centric scene graphs, which a tri-branch diffusion model transforms into object layouts, trajectories, and shapes. A range-image diffusion model generates the initial scan, and an autoregressive module extends it into a temporally coherent sequence. The explicit layout design further supports object-level editing, such as insertion or relocation. To enable fair assessment, we provide EvalSuite, a benchmark spanning scene-, object-, and sequence-level metrics. On nuScenes, LiDARCrafter achieves state-of-the-art fidelity, controllability, and temporal consistency, offering a foundation for LiDAR-based simulation and data augmentation.",JournalArticle,English,learning_to_generate_4d_lidar_sequences_2025,,Citations: 3
SS-0101,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),PAVXploreRL: Physical-Action-Visual World Model Reinforcement Learning with Action Exploration,Hanyin Wang; Zijun Wang; Shuoshuo Xue; Rui Cao; Feng-Jiao Cheng; Xiaodan Liang; Roy Ka-Wei Lee,2026,arXiv.org,10.48550/arXiv.2607.16602,https://www.semanticscholar.org/paper/a9a5bd2a35bd1c52d9ae2067d4ffdfcb7ca448e2,"Action-conditioned world models are a key component of embodied AI, serving as scalable policy evaluators that reduce reliance on expensive real-world rollouts. To accurately capture diverse action-induced dynamics, such models should satisfy three key objectives-Physical Plausibility (P), Action Adherence (A), and Visual Fidelity (V), collectively referred to as PAV-while remaining robust to both in-distribution (ID) expert demonstrations and out-of-distribution (OOD) actions. However, existing methods primarily rely on ID action-video pairs and pixel-level reconstruction losses, which do not explicitly optimize PAV objectives and generalize poorly beyond expert data. To address this, we propose PAVXploreRL, a reinforcement learning framework built on a pretrained latent world model that explicitly optimizes PAV objectives through reward-driven training. To improve action generalization, our method jointly leverages ID trajectories and noise-driven OOD action exploration, without paired video supervision. Experiments show that PAVXploreRL consistently outperforms pretrained baselines, achieving a 5.6% average gain across benchmarks and producing higher-quality PAV properties. As a policy evaluator, it also yields more reliable performance estimates and reduces the overestimation bias of prior expert-only world models such as Ctrl-World. Code: https://github.com/Social-AI-Studio/PAVXploreRL",JournalArticle,English,pavxplorerl_physicalactionvisual_world_model_reinforcement_learning_with_2026,,Citations: 0
SS-0102,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),World Models for Health Management Decision-Making: a Modality-Independent Pre-Trainable Foundation Model-Based Multimodal Reinforcement Learning,Tsuyoshi Okita,2026,International Conference on Activity and Behavior Computing,10.1109/ABC68169.2026.11567338,https://www.semanticscholar.org/paper/57b067bf7bf88343f782a529aa685c4e63387b55,"This paper proposes a hierarchical reinforcement learning framework that integrates multimodal information. The proposed method combines a pretrained CLIP visual encoder with numerically stabilized Slot Attention to extract object-centric representations from video frames. Furthermore, we apply independent Flow Matching modules to each of the four modalities-state, vision, language, and reward-and integrate them through a Fourier Neural Operator (FNO) guidance mechanism. Language-grounded reward shaping is achieved through mission interpretation using a large language model (LLM) and dynamic phrase generation from observations. By incorporating Differentiable Neural Computer (DNC) memory, the framework enables learning of long-term dependencies. The framework further integrates an RSSM-based world model that learns physiological dynamics in a latent space, enabling imagination-based policy optimization and KL-divergence-driven anomaly detection, as demonstrated through a wearable-sensor-based health management application on the PAMAP2 dataset. In video-text learning experiments on the MSR-VTT dataset, our numerical stabilization techniques reduced the NaN occurrence rate from $\mathbf{2 3. 5 \%}$ to 0 %. Comprehensive evaluation across 31 experimental configurations in MiniGrid environments demonstrated success rates of 93.0 % on MultiRoom-N4-S4 and 94.0 % on N2-S4, representing improvements of up to 45 % compared to standard PPO.","JournalArticle, Conference",English,world_models_for_health_management_decisionmaking_a_2026,,Citations: 0
SS-0103,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Kuramoto Object-Centric Reinforcement Learning for Robotic Manipulation Tasks,L. Ugadiarov; Aleksandr Panov,2026,Technologies,10.3390/technologies14050266,https://www.semanticscholar.org/paper/ca62bb94db90cdcbc77e5c8fa1ea5f4b3e2540f8,"Model-based reinforcement learning (MBRL) is a promising approach for achieving high sample efficiency in learning control policies. The existing world models in MBRL typically represent the environment’s state as a single global latent vector. However, such representations limit the model’s ability to capture object interactions and reason about individual objects—capabilities that are critical for visual object-oriented tasks—and may lead to lower sample efficiency. To address this limitation, we propose Kuramoto Object-Centric Reinforcement Learning (KORL), a model-based agent that learns an object-centric world model. Our approach introduces a novel Kuramoto Slot Attention for Video (KSAVi) model that integrates Kuramoto oscillatory neurons with the Slot Attention module to robustly extract object representations. We design a world model that leverages these structured object-centric latents and predicts dynamics using graph neural networks, thereby incorporating an inductive bias for modeling object interactions. We evaluate KORL on a suite of visually diverse object-oriented robotic manipulation tasks and demonstrate that our method outperforms object-centric model-free and model-based approaches.",JournalArticle,English,kuramoto_objectcentric_reinforcement_learning_for_robotic_manipulation_2026,,Citations: 0
SS-0104,API,Semantic Scholar,2026-09-22,Multiple queries (Q1-Q10),Reinforcement Learning with Action-Free Pre-Training from Videos,Younggyo Seo; Kimin Lee; Stephen James; P. Abbeel,2022,International Conference on Machine Learning,10.48550/arXiv.2203.13880,https://www.semanticscholar.org/paper/1c35807e1a4c24e2013fa0a090cee9cc4716a5f5,"Recent unsupervised pre-training methods have shown to be effective on language and vision domains by learning useful representations for multiple downstream tasks. In this paper, we investigate if such unsupervised pre-training methods can also be effective for vision-based reinforcement learning (RL). To this end, we introduce a framework that learns representations useful for understanding the dynamics via generative pre-training on videos. Our framework consists of two phases: we pre-train an action-free latent video prediction model, and then utilize the pre-trained representations for efficiently learning action-conditional world models on unseen environments. To incorporate additional action inputs during fine-tuning, we introduce a new architecture that stacks an action-conditional latent prediction model on top of the pre-trained action-free prediction model. Moreover, for better exploration, we propose a video-based intrinsic bonus that leverages pre-trained representations. We demonstrate that our framework significantly improves both final performances and sample-efficiency of vision-based RL in a variety of manipulation and locomotion tasks. Code is available at https://github.com/younggyoseo/apv.","JournalArticle, Conference",English,reinforcement_learning_with_actionfree_pretraining_from_videos_2022,,Citations: 159
