Article_ID,Source_Type,Database/Source,Search_Date,Search_Query,Title,Authors,Year,Journal/Conference,DOI,URL,Abstract,Document_Type,Language,Duplicate_Key,Duplicate?,Notes
IEEE-0029,API,IEEE Xplore,2026-09-23,"(""generative world model"" OR ""diffusion world model"")",Offline Inverse Constrained Reinforcement Learning for Safe-Critical Decision Making in Healthcare,Nan Fang; Guiliang Liu; Wei Gong,2026,IEEE Transactions on Artificial Intelligence,10.1109/TAI.2025.3610390,https://ieeexplore.ieee.org/document/11168453/,"One important application of reinforcement learning (RL) is optimizing treatment decisions in healthcare. However, a naïve RL policy can lead to unsafe medical decisions, such as excessive dosages or abrupt treatment changes, often because agents fail to account for common-sense constraints. To mitigate these problems, constrained reinforcement learning (CRL) naturally emerges as a promising approach for safer decision-making by optimizing policies under predefined constraints. To extend CRL to healthcare applications, a fundamental challenge lies in accurately specifying the constraint function for different healthcare scenarios. Recent inverse constrained reinforcement learning (ICRL) is a promising approach that infers constraints from expert demonstrations. However, ICRL algorithms model Markovian decisions and rely on real-time interactive environments. These settings do not align with the practical requirement of a decision-making system in healthcare, where decisions rely on historical treatment recorded in an offline dataset. To tackle these issues, we propose the constraint transformer (CT). Specifically, 1) we utilize a causal attention mechanism to incorporate historical decisions and observations into the constraint modeling, while employing a non-Markovian layer for weighted constraints to capture critical states. 2) A generative world model is used for exploratory data augmentation, enabling offline RL methods to simulate unsafe decision sequences. In multiple medical scenarios, empirical results demonstrate that CT can capture unsafe states and achieve strategies that approximate lower mortality rates, reducing the occurrence probability of unsafe behaviors.",journal-article,en,offline_inverse_constrained_reinforcement_learning_for_safecritical_2026,,Citations: 4 | Content: Journals
IEEE-0030,API,IEEE Xplore,2026-09-23,"(""latent dynamics"" OR ""learned dynamics"") AND video",SGPM-Net: A Self-Evolving Generative Memory Framework for Unsupervised Rare Event Detection via Latent Dynamics-Based Augmentation,Asim Wadood; M. Irfan Uddin; Theyazn H. H. Aldhyani; Muhammad Adnan; Moselh Hmoud Al-Adhaileh; Ahmed A. F. Osman,2026,IEEE Access,10.1109/ACCESS.2026.3706653,https://ieeexplore.ieee.org/document/11576025/,"Rare event detection in visual data remains a fundamental challenge due to the extreme scarcity and unpredictability of anomalous patterns. Conventional unsupervised or generative methods often model only the distribution of normal samples, failing to capture the underlying dynamics or synthesize realistic rare occurrences. To overcome these limitations, we propose SGPM-Net, a Self-Evolving Generative Perceptual Memory Network that learns to generate, evolve, and discriminate rare events in an entirely unsupervised manner. SGPM-Net utilizes an innovative self-evolving structure involving the following synergistic components: a Latent Evolution Generator (LEG), which is in charge of learning the temporal and spatial evolutions of normal behaviors; a Rarity Amplification Generator (RAG), which is in charge of perturbing latent evolution trajectories to synthesize novel but realistic rare events; and a Perceptual Memory Discriminator (PMD), which embodies long-term generative memory properties, enabling the boundaries between normal and rare events to be adaptively refined. By applying a self-evolving training procedure, the generative memory of SGPM-Net is adaptable, allowing it to be revised, and the rare manifold is learned in an unsupervised fashion. Extensive experiments on various industrial surveillance scenarios, including VisA, Real-IAD, MVTec AD-R, medical image analysis using Retinal Optical Coherence Tomography (OCT), and video surveillance including Ped1, Ped2, and Avenue from the UCSD benchmark, confirm the superior performance of SGPM-Net, which outperforms recent state-of-the-art methods including WinCLIP, SimpleNet, and PatchCore. The framework attains 97.8% image-level AUROC on VisA, 89.1% on Real-IAD, 96.8% on MVTec AD-R, 96.2% image-level AUROC on Retinal OCT, and frame-level AUROC of 94.8%, 96.2%, and 87.6% on Ped1, Ped2, and Avenue respectively. Our method excels in both anomaly localization accuracy and generation of diverse yet realistic synthetic rare events. With moderate computational overhead, SGPM-Net establishes a new paradigm for unsupervised rare event modeling through latent dynamics-based augmentation and self-evolving generative memory, offering strong generalization across diverse application domains.",journal-article,en,sgpmnet_a_selfevolving_generative_memory_framework_for_2026,,Citations: 0 | Content: Journals
IEEE-0031,API,IEEE Xplore,2026-09-23,"(""latent dynamics"" OR ""learned dynamics"") AND video",Fuzzy Reinforcement Learning for Adaptive Control of CDQ Systems in Steel Industry,Han Zhang; Yang Liu; Jun Zhao; Wei Wang,2026,IEEE Transactions on Industrial Informatics,10.1109/TII.2026.3671728,https://ieeexplore.ieee.org/document/11457689/,"Coke dry quenching (CDQ) in steel enterprises faces critical control challenges arising from dynamic complexity, inherent nonlinearity, operating uncertainties, and sparse feedback signals. To address these problems, a temporal-fuzzy enhanced reinforcement learning (TFERL) framework is proposed in this study, in which exploration and fuzzy-objective shaping are balanced to improve main steam temperature stability. Specifically, temporal dependencies between observed states and latent dynamics are captured by the long short-term memory, and time aware latent states are embedded into both the policy and value networks to enhance dynamic representation. On this basis, an adaptive reward mechanism based on a tradeoff between imitation-guided intrinsic rewards and interval type-2 fuzzy objective rewards is designed to mitigate uncertainty and encourage exploration under sparse rewards during coke loading and discharge interruptions. Reinforcement learning regularized by expert priors closes the control loop by learning a policy from the generated fuzzy rewards, achieving stable regulation of the CDQ main steam temperature. A simulation study based on real operational data from a CDQ plant of a steel industrial in China is conducted to evaluate TFERL for process regulation. Superior regulation performance over state-of-the-art methods is verified under multiple disturbances and conditions, reflected by smaller steady-state error and overshoot, and higher convergence speed.",journal-article,en,fuzzy_reinforcement_learning_for_adaptive_control_of_2026,,Citations: 0 | Content: Journals
IEEE-0032,API,IEEE Xplore,2026-09-23,"(""latent dynamics"" OR ""learned dynamics"") AND video",Learning Visually Interpretable Oscillator Networks for Soft Continuum Robots From Video,Henrik Krauss; Johann Licher; Naoya Takeishi; Annika Raatz; Takehisa Yairi,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2026.3703241,https://ieeexplore.ieee.org/document/11560904/,"Learning soft continuum robot (SCR) dynamics from video offers flexibility but existing methods lack interpretability or rely on prior assumptions. Model-based approaches require prior knowledge and manual design. We bridge this gap by introducing: (1) The Attention Broadcast Decoder (ABCD), a plug-and-play module for autoencoder-based latent dynamics learning that generates pixel-accurate attention maps localizing each latent dimension’s contribution while filtering static backgrounds, enabling visual interpretability via spatially grounded latents and on-image overlays. (2) Visual Oscillator Networks (VONs), a 2D latent oscillator network coupled to ABCD attention maps for on-image visualization of learned masses, coupling stiffness, and forces, thereby enabling mechanical interpretability. We validate our approach on singleand double-segment SCRs, demonstrating that ABCD-based models significantly improve multi-step prediction accuracy with 5.8× error reduction for Koopman operators and 3.5× for oscillator networks on a two-segment robot. VONs autonomously discover a chain structure of oscillators. This fully data-driven approach yields compact, mechanically interpretable models with potential relevance for future control applications.",journal-article,en,learning_visually_interpretable_oscillator_networks_for_soft_2026,,Citations: 0 | Content: Journals
IEEE-0033,API,IEEE Xplore,2026-09-23,"(""latent dynamics"" OR ""learned dynamics"") AND video",Learning Graph Dynamics With Interaction Effects Propagation for Deformable Linear Objects Shape Control,Feida Gu; Hongrui Sang; Yanmin Zhou; Jiajun Ma; Rong Jiang; Zhipeng Wang; Bin He,2025,IEEE Transactions on Automation Science and Engineering,10.1109/TASE.2025.3530957,https://ieeexplore.ieee.org/document/10845081/,"Robotic manipulation of deformable linear objects (DLOs) has broad application prospects, e.g., manufacturing and medical surgery. To achieve such tasks, a critical challenge is the precise control of the DLOs’ shapes, which requires an accurate dynamics model for deformation prediction. However, due to the infinite dimensionality of the DLOs and the complexity of their deformation mechanism, dynamics models are hard to theoretically calculate. In this paper, for representing the DLO, we use multiple particles being uniformly distributed along the DLO. For learning the dynamics model, we adopt Graph Neural Network (GNN) to learn local interaction effects between neighboring particles, and use the attention mechanism to aggregate the effects of these interactions for the purpose of effect propagation along the DLO (called GA-Net). For manipulation, the Model Predictive Control (MPC) coupled with the learned dynamics model is used to calculate the optimal robot movements, which can also generalize to unseen DLOs. Simulation and real-world experiments demonstrate that GA-Net shows better accuracy than existing methods, and the proposed control framework is effective for different DLOs. Specifically, for model prediction (150 steps), the prediction performance of GA-Net is 14.14% better than the strong baseline (IN-BiLSTM). Videos are available at https://parkergu.github.io/work_dlo/. Note to Practitioners—This paper was motivated by the problem of shape control of DLOs (e.g., ropes, cables) but it also applies to other deformable objects. Robotic manipulation of DLOs has broad application prospects across various industries, including medical surgeries and manufacturing. Existing approaches to manipulate DLOs, such as reinforcement learning, suffer from sample inefficiency and challenges in generalization. To alleviate these issues, we propose a model-based framework. We adopt GNN and attention mechanism to learn DLOs’ dynamics. Then we use MPC coupled with the learned dynamics model for manipulation of DLOs. The framework is sample-efficient for manipulation, and can generalize to unseen DLOs. Previous works on GNN-based dynamics model do not consider instantaneous propagation of interaction effects, which leads to a false prediction. To alleviate this issue, we adopt GNN to learn interaction effects between neighboring particles, and use the attention mechanism to propagate local interaction effects along the DLO. Simulation and real-world experiments demonstrate that our dynamics model shows better accuracy than existing methods, and also demonstrate the effectiveness of the proposed control framework.",journal-article,en,learning_graph_dynamics_with_interaction_effects_propagation_2025,,Citations: 10 | Content: Journals
IEEE-0034,API,IEEE Xplore,2026-09-23,"(""latent dynamics"" OR ""learned dynamics"") AND video",Active Learning of Discrete-Time Dynamics for Uncertainty-Aware Model Predictive Control,Alessandro Saviolo; Jonathan Frey; Abhishek Rathod; Moritz Diehl; Giuseppe Loianno,2024,IEEE Transactions on Robotics,10.1109/TRO.2023.3339543,https://ieeexplore.ieee.org/document/10342784/,"Model-based control requires an accurate model of the system dynamics for precisely and safely controlling the robot in complex and dynamic environments. Moreover, in presence of variations in the operating conditions, the model should be continuously refined to compensate for dynamics changes. In this article, we present a self-supervised learning approach that actively models the dynamics of nonlinear robotic systems. We combine offline learning from past experience and online learning from current robot interaction with the unknown environment. These two ingredients enable a highly sample-efficient and adaptive learning process, capable of accurately inferring model dynamics in real-time even in operating regimes that greatly differ from the training distribution. Moreover, we design an uncertainty-aware model predictive controller that is heuristically conditioned to the aleatoric (data) uncertainty of the learned dynamics. This controller actively chooses the optimal control actions that i) optimize the control performance, and ii) improve the efficiency of online learning sample collection. We demonstrate the effectiveness of our method through a series of challenging real-world experiments using a quadrotor system. Our approach showcases high resilience and generalization capabilities by consistently adapting to unseen flight conditions, while it significantly outperforms classical and adaptive control baselines.11Video: https://youtu.be/QmEhSTcWob4",journal-article,en,active_learning_of_discretetime_dynamics_for_uncertaintyaware_2024,,Citations: 55 | Content: Journals
IEEE-0035,API,IEEE Xplore,2026-09-23,"(""latent dynamics"" OR ""learned dynamics"") AND video",Providing Safety Assurances for Systems With Unknown Dynamics,Hao Wang; Javier Borquez; Somil Bansal,2024,IEEE Control Systems Letters,10.1109/LCSYS.2024.3408069,https://ieeexplore.ieee.org/document/10543106/,"As autonomous systems become more complex and integral in our society, the need to accurately model and safely control these systems has increased significantly. In the past decade, there has been tremendous success in using deep learning techniques to model and control systems that are difficult to model using first principles. However, providing safety assurances for such systems remains difficult, partially due to the uncertainty in the learned model. In this letter, we aim to provide safety assurances for systems whose dynamics are not readily derived from first principles and, hence, are more advantageous to be learned using deep learning techniques. Given the system of interest and safety constraints, we learn an ensemble model of the system dynamics from data. Leveraging ensemble uncertainty as a measure of uncertainty in the learned dynamics model, we compute a maximal robust control invariant set, starting from which the system is guaranteed to satisfy the safety constraints under the condition that realized model uncertainties are contained in the predefined set of admissible model uncertainty. We demonstrate the effectiveness of our method using a simulated case study with an inverted pendulum and a hardware experiment with a TurtleBot. The experiments show that our method robustifies the control actions of the system against model uncertainty and generates safe behaviors without being overly restrictive. The codes and accompanying videos can be found on the project website.1",journal-article,en,providing_safety_assurances_for_systems_with_unknown_2024,,Citations: 3 | Content: Journals
IEEE-0036,API,IEEE Xplore,2026-09-23,"(""V-JEPA"" OR ""I-JEPA"")",A Novel Method to Create Digital Twin for Wireless Networks Under Data Scarcity,Arslan Shafique; Muhammad Umar Bin Farooq; Ali Rizwan; Muhammad Ali Imran; Ali Imran,2026,IEEE Open Journal of the Communications Society,10.1109/OJCOMS.2026.3725271,https://ieeexplore.ieee.org/document/11660733/,"Zero-touch automation (ZTA) is becoming inevitable in future wireless networks to enable continuous and closed-loop optimization. A key enabler of ZTA is an accurate digital twin of the radio environment which provides the basis for inferring network behavior directly from measurements rather than predefined analytical models. In real-world applications, however, developing such a digital twin is challenging due to limited data availability. Reference Signal Received Power (RSRP) maps are often irregular because of mobility constraints and environmental blockages, making it difficult to obtain sufficient training data. Therefore, most existing approaches either rely on data-hungry machine learning models or on offline, scenario-specific methods that do not scale to real-world deployments. To overcome these limitations, we propose a data-efficient framework for wireless digital twin construction that learns transferable latent representations of radio environments under severe training data scarcity. The proposed approach is based on a self-supervised Joint Embedding Predictive Architecture (JEPA). To the best of our knowledge, this is the first application of JEPA to wireless RSRP inference. By predicting latent representations instead of pixels, the proposed method captures the spatial structure of the radio field using a frozen ViT-H/14 JEPA encoder and a lightweight token-to-image decoder. The framework is trained using only 5, 20, 50, or 100 complete RSRP heatmaps, thereby evaluating its robustness under severe training data scarcity. It achieves strong quantitative performance up to 40 dB PSNR, MS-SSIM above 0.97, and LPIPS below 0.02 even when trained with only 5–20 images. Moreover, a comparative study is also conducted against machine learning, transformer, and LLM-based models. The results show that Image-based JEPA (I-JEPA) achieves superior performance across nearly all metrics, even under severe data scarcity and while using ten times fewer training samples.",journal-article,en,a_novel_method_to_create_digital_twin_2026,,Citations: 0 | Content: Journals
IEEE-0037,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Human-in-the-Loop Reinforcement Learning to Track Excavation Paths for a Hydraulic Excavator in a Short Period of Time,Tatsuya Mori; Tatsuya Yoshimoto; Hiroshi Yoshida,2025,IEEE Access,10.1109/ACCESS.2025.3585182,https://ieeexplore.ieee.org/document/11062842/,"The construction industry faces a severe shortage of skilled operators. One promising approach to mitigate this problem is to automate construction machinery, particularly hydraulic excavators, which have a wide range of applications. However, it is challenging to automate hydraulic excavators due to the difficulty of modeling their nonlinear dynamics and soil interactions, which makes difficult to design a controller that tracks excavation paths precisely and quickly. Reinforcement learning (RL) is promising solution because it can learn to track excavation paths in a purely data-driven way, but simply applying RL may lead to an impractically long data collection time due to its low data efficiency. Moreover, since controlling the hydraulic excavator is a safety-critical task, the safety of RL is also a considerable challenge. In light of this background, we propose a path-tracking controller based on a human-in-the-loop RL system. While some human intervention is required, we can collect data safely and efficiently. Our experimental results demonstrate that the path-tracking controller assisted by a skilled human operator learned to excavate gravelly, sandy, and cobbly soils in 12, 18, and 21 minutes of data collection, respectively, and dispensed with human assistance afterward. Moreover, the results of safety analysis experiments show that the trained controller succeeded in performing 128 successive excavations (38 minutes) without any safety violation or human assistance.",journal-article,en,humanintheloop_reinforcement_learning_to_track_excavation_paths_2025,,Citations: 2 | Content: Journals
IEEE-0038,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Prototypical Context-Aware Dynamics for Generalization in Visual Control With Model-Based Reinforcement Learning,Junjie Wang; Qichao Zhang; Yao Mu; Dong Li; Dongbin Zhao; Yuzheng Zhuang; Ping Luo; Bin Wang; Jianye Hao,2024,IEEE Transactions on Industrial Informatics,10.1109/TII.2024.3396525,https://ieeexplore.ieee.org/document/10530946/,"The latent world model, which efficiently represents high-dimensional observations within a latent space, has shown promise in reinforcement learning-based policies for visual control tasks. Due to a lack of clear environmental context comprehension, its applicability in a variety of contexts with unknown dynamics is constrained. We propose a prototypical contextaware dynamics (ProtoCAD) model to address this issue. This model captures local dynamics using temporally consistent latent contexts and aids generalization in visual control tasks. By grouping prototypes over historical experiences, ProtoCAD collects useful contextual information that improves model-based reinforcement learning dynamics generalization in two ways. First, to guarantee the consistency of prototype assignments for various temporal segments of the same latent trajectory, a temporally consistent prototypes regularizer is used. Then, a context representation is devised to combine the aggregated prototype with the projection embedding of latent states. According to extensive trials, ProtoCAD outperforms competing approaches in terms of dynamics generalization for visual robotic control and autonomous driving applications.",journal-article,en,prototypical_contextaware_dynamics_for_generalization_in_visual_2024,,Citations: 12 | Content: Journals
IEEE-0039,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Viewpoint Selection for the Efficient Teleoperation of a Robot Arm Using Reinforcement Learning,Haoxiang Liu; Ren Komatsu; Shinsuke Nakashima; Hiroyuki Hamada; Nobuto Matsuhira; Hajime Asama; Atsushi Yamashita,2023,IEEE Access,10.1109/ACCESS.2023.3327826,https://ieeexplore.ieee.org/document/10296844/,"In this study, we developed a novel method to determine the optimal viewpoint from which an operator could realize faster and more accurate robot teleoperation using reinforcement learning. The reinforcement learning model was trained using images obtained from several candidate viewpoints from scratch, and the viewpoint at which the model achieved the highest rewards was considered the optimal viewpoint. The target robot, task, and environment were modeled using computer simulations and the candidate viewpoint images were obtained using those simulations. We employed the world model as our reinforcement learning model to maximize rewards in the reaching task of a robot arm. The reward function was designed to encourage the robot arm to reach the target position both quickly and accurately. The experimental results validated the choice of the world model as the reinforcement learning model. Moreover, subject experiments wherein subjects operated a robot arm remotely to reach the target position were conducted. The experiments produced results that strongly aligned with the performance obtained through computer simulations, indicating that the proposed method is capable of selecting the optimal viewpoint without handcrafted design and subject experiments.",journal-article,en,viewpoint_selection_for_the_efficient_teleoperation_of_2023,,Citations: 5 | Content: Journals
IEEE-0040,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual","NEUSIS: A Compositional Neuro-Symbolic Framework for Autonomous Perception, Reasoning, and Planning in Complex UAV Search Missions",Zhixi Cai; Cristian Rojas Cardenas; Kevin Leo; Chenyuan Zhang; Kal Backman; Hanbing Li; Boying Li; Mahsa Ghorbanali; Stavya Datta; Lizhen Qu; Julian Gutierrez; Alexey Ignatiev; Yuan-Fang Li; Mor Vered; Peter J. Stuckey; Maria Garcia de la Banda; Hamid Rezatofighi,2025,IEEE Robotics and Automation Letters,10.1109/LRA.2025.3592098,https://ieeexplore.ieee.org/document/11091489/,"This letter addresses the problem of autonomous UAV search missions, where a UAV must locate specific Entities of Interest (EOIs) within a time limit, based on brief descriptions in large, hazard-prone environments with keep-out zones. The UAV must perceive, reason, and make decisions with limited and uncertain information. We propose NEUSIS, a compositional neuro-symbolic system designed for effective UAV search and navigation in realistic scenarios. NEUSIS integrates neuro-symbolic visual perception, reasoning, and grounding (GRiD) to process raw sensory inputs, maintains a probabilistic world model for environment representation, and uses a hierarchical planning component (SNaC) for efficient path planning. Experimental results from simulated urban search missions using AirSim and Unreal Engine show that NEUSIS outperforms state-of-the-art baselines for both perception and planning. These results demonstrate the effectiveness of our compositional neuro-symbolic approach in handling complex scenarios, making it a promising solution for autonomous UAV systems in search missions.",journal-article,en,neusis_a_compositional_neurosymbolic_framework_for_autonomous_2025,,Citations: 6 | Content: Journals
IEEE-0041,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",OccTENS: 3D Occupancy World Model via Temporal Next-Scale Prediction,Bu Jin; Songen Gu; Xiaotao Hu; Yupeng Zheng; Xiaoyang Guo; Qian Zhang; Xiaoxiao Long; Wei Yin,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2026.3655202,https://ieeexplore.ieee.org/document/11358403/,"In this paper, we propose OccTENS, a generative occupancy world model that enables controllable, high-fidelity long-term occupancy generation while maintaining computational efficiency. Different from visual generation, the occupancy world model must capture the fine-grained 3D geometry and dynamic evolution of the 3D scenes, posing great challenges for the generative models. Recent approaches based on autoregression (AR) have demonstrated the potential to predict vehicle movement and future occupancy scenes simultaneously from historical observations, but they typically suffer from inefficiency, temporal degradation in long-term generation and lack of controllability. To holistically address these issues, we reformulate the occupancy world model as a temporal next-scale prediction (TENS) task, which decomposes the temporal sequence modeling problem into the modeling of spatial scale-by-scale generation and temporal scene-by-scene prediction. With a TensFormer, OccTENS can effectively manage the temporal causality and spatial relationships of occupancy sequences in a flexible and scalable way. To enhance the pose controllability, we further propose a holistic pose aggregation strategy, which features a unified sequence modeling for occupancy and ego-motion. Experiments show that OccTENS outperforms the state-of-the-art method with both higher occupancy quality and faster inference time.",journal-article,en,occtens_3d_occupancy_world_model_via_temporal_2026,,Citations: 0 | Content: Journals
IEEE-0042,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Vision-Based Autonomous Car Racing Using Deep Imitative Reinforcement Learning,Peide Cai; Hengli Wang; Huaiyang Huang; Yuxuan Liu; Ming Liu,2021,IEEE Robotics and Automation Letters,10.1109/LRA.2021.3097345,https://ieeexplore.ieee.org/document/9488179/,"Autonomous car racing is a challenging task in the robotic control area. Traditional modular methods require accurate mapping, localization and planning, which makes them computationally inefficient and sensitive to environmental changes. Recently, deep-learning-based end-to-end systems have shown promising results for autonomous driving/racing. However, they are commonly implemented by supervised imitation learning (IL), which suffers from the distribution mismatch problem, or by reinforcement learning (RL), which requires a huge amount of risky interaction data. In this work, we present a general deep imitative reinforcement learning approach (DIRL), which successfully achieves agile autonomous racing using visual inputs. The driving knowledge is acquired from both IL and model-based RL, where the agent can learn from human teachers as well as perform self-improvement by safely interacting with an offline world model. We validate our algorithm both in a high-fidelity driving simulation and on a real-world 1/20-scale RC-car with limited onboard computation. The evaluation results demonstrate that our method outperforms previous IL and RL methods in terms of sample efficiency and task performance. Demonstration videos are available at https://caipeide.github.io/autorace-dirl/.",journal-article,en,visionbased_autonomous_car_racing_using_deep_imitative_2021,,Citations: 83 | Content: Journals
IEEE-0043,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Model-Based Reinforcement Learning With Isolated Imaginations,Minting Pan; Xiangming Zhu; Yitao Zheng; Yunbo Wang; Xiaokang Yang,2024,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/TPAMI.2023.3335263,https://ieeexplore.ieee.org/document/10328687/,"World models learn the consequences of actions in vision-based interactive systems. However, in practical scenarios like autonomous driving, noncontrollable dynamics that are independent or sparsely dependent on action signals often exist, making it challenging to learn effective world models. To address this issue, we propose Iso-Dream++, a model-based reinforcement learning approach that has two main contributions. First, we optimize the inverse dynamics to encourage the world model to isolate controllable state transitions from the mixed spatiotemporal variations of the environment. Second, we perform policy optimization based on the decoupled latent imaginations, where we roll out noncontrollable states into the future and adaptively associate them with the current controllable state. This enables long-horizon visuomotor control tasks to benefit from isolating mixed dynamics sources in the wild, such as self-driving cars that can anticipate the movement of other vehicles, thereby avoiding potential risks. On top of our previous work (Pan et al. 2022), we further consider the sparse dependencies between controllable and noncontrollable states, address the training collapse problem of state decoupling, and validate our approach in transfer learning setups. Our empirical study demonstrates that Iso-Dream++ outperforms existing reinforcement learning models significantly on CARLA and DeepMind Control.",journal-article,en,modelbased_reinforcement_learning_with_isolated_imaginations_2024,,Citations: 4 | Content: Journals
IEEE-0044,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",Dynamic-Horizon Model-Based Value Estimation With Latent Imagination,Junjie Wang; Qichao Zhang; Dongbin Zhao,2024,IEEE Transactions on Neural Networks and Learning Systems,10.1109/TNNLS.2022.3215788,https://ieeexplore.ieee.org/document/9932637/,"Existing model-based value expansion (MVE) methods typically leverage a world model for value estimation with a fixed rollout horizon to assist policy learning. However, a proper horizon setting is essential to world-model-based policy learning. Meanwhile, choosing an appropriate horizon value is time-consuming, especially for visual control tasks. In this article, we investigate the idea of adaptively using the model knowledge for value expansion. We propose a novel world-model-based method called dynamic-horizon MVE (DMVE) to adjust the use of the world model with adaptive rollout horizon selection. Based on the reconstruction-based technique, the raw and reconstructed images are both used to obtain multihorizon rollouts by utilizing latent imagination. Then, a horizon reliability degree detection approach is given to select appropriate horizons and obtain more accurate value estimation by the reconstructed value expansion errors. Experimental results on the mainstream benchmark visual control tasks show that DMVE outperforms all baselines in sample efficiency and final performance. In addition, experiments on the autonomous driving lane-changing task further demonstrate the scalability of our method. The codes of DMVE are available at https://github.com/JunjieWang95/dmve.",journal-article,en,dynamichorizon_modelbased_value_estimation_with_latent_imagination_2024,,Citations: 11 | Content: Journals
IEEE-0045,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",From Pixels to Predicates: Learning Symbolic World Models via Pretrained VLMs,Ashay Athalye; Nishanth Kumar; Tom Silver; Yichao Liang; Jiuguang Wang; Tomás Lozano-Pérez; Leslie Pack Kaelbling,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2026.3662533,https://ieeexplore.ieee.org/document/11373861/,"Our aim is to learn to solve long-horizon decision-making problems in complex robotics domains given low-level skills and a handful of demonstrations containing sequences of images. To this end, we focus on learning abstract symbolic world models that facilitate zero-shot generalization to novel goals via planning. A critical component of such models is the set of symbolic predicates that define properties of and relationships between objects. In this work, we leverage pretrained vision-language models (VLMs) to propose a large set of visual predicates potentially relevant for decision-making, and to evaluate those predicates directly from camera images. At training time, we pass the proposed predicates and demonstrations into an optimization-based model-learning algorithm to obtain an abstract symbolic world model that is defined in terms of a compact subset of the proposed predicates. At test time, given a novel goal in a novel setting, we use the VLM to construct a symbolic description of the current world state, and then use a search-based planning algorithm to find a sequence of low-level skills that achieves the goal. We demonstrate empirically across experiments in both simulation and the real world that our method can generalize aggressively, applying its learned world model to solve problems with varying visual backgrounds, types, numbers, and arrangements of objects, as well as novel goals and much longer horizons than those seen at training time.",journal-article,en,from_pixels_to_predicates_learning_symbolic_world_2026,,Citations: 0 | Content: Journals
IEEE-0046,API,IEEE Xplore,2026-09-23,"""world model"" AND (""planning"" OR ""reinforcement learning"") AND visual",TREND: Task-Oriented World Models for Visual Robotic Manipulation,Yuxiang Zheng; Tao Lu; Yinghao Cai,2026,IEEE Robotics and Automation Letters,10.1109/LRA.2026.3688085,https://ieeexplore.ieee.org/document/11495394/,"World models, the key component of model-based reinforcement learning (MBRL), enable sample-efficient learning by modeling the environment. However, for challenging visual robotic manipulation tasks with continuous action spaces, standard image reconstruction and uniform sampling schemes are suboptimal and may even impede learning. To address this, we propose TREND, a task-oriented world model that emphasizes robotic task-critical features and leverages motion-informative samples to accelerate environment modeling, thereby improving sample efficiency and policy convergence. Our method consists of two components: (1) Inter-Frame Difference Capture (IFDC): This mechanism replaces traditional image reconstruction and performs global and local difference capture to emphasize robotic task-critical regions, orienting the world model to reconstruct task-relevant features and facilitating task completion. (2) Motion-Density-guided Experience Replay (MDER): Instead of uniform sampling, this scheme employs kernel density estimation of end-effector positions to prioritize motion-informative trajectory samples, thereby enabling the world model to rapidly learn the dynamics of the robotic environment. Our experiments show that TREND significantly outperforms six other existing methods in terms of sample efficiency and success rate on ten simulated and five real-world visual robotic manipulation tasks.",journal-article,en,trend_taskoriented_world_models_for_visual_robotic_2026,,Citations: 0 | Content: Journals
