Article_ID,Source_Type,Database/Source,Search_Date,Search_Query,Title,Authors,Year,Journal/Conference,DOI,URL,Abstract,Document_Type,Language,Duplicate_Key,Duplicate?,Notes
OA-0716,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),"Bridging observations, theory and numerical simulation of the ocean using machine learning",Maike Sonnewald; Redouane Lguensat; Daniel C Jones; Peter D Dueben; Julien Brajard; V Balaji,2021,Environmental Research Letters,10.1088/1748-9326/ac0eb0,https://doi.org/10.1088/1748-9326/ac0eb0,"Abstract Progress within physical oceanography has been concurrent with the increasing sophistication of tools available for its study. The incorporation of machine learning (ML) techniques offers exciting possibilities for advancing the capacity and speed of established methods and for making substantial and serendipitous discoveries. Beyond vast amounts of complex data ubiquitous in many modern scientific fields, the study of the ocean poses a combination of unique challenges that ML can help address. The observational data available is largely spatially sparse, limited to the surface, and with few time series spanning more than a handful of decades. Important timescales span seconds to millennia, with strong scale interactions and numerical modelling efforts complicated by details such as coastlines. This review covers the current scientific insight offered by applying ML and points to where there is imminent potential. We cover the main three branches of the field: observations, theory, and numerical modelling. Highlighting both challenges and opportunities, we discuss both the historical context and salient ML tools. We focus on the use of ML in situ sampling and satellite observations, and the extent to which ML applications can advance theoretical oceanographic exploration, as well as aid numerical simulations. Applications that are also covered include model error and bias correction and current and potential use within data assimilation. While not without risk, there is great interest in the potential benefits of oceanographic ML applications; this review caters to this interest within the research community.",article,en,bridging_observations_theory_and_numerical_simulation_of_2021,,Citations: 166
OA-0717,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),NRLMSIS 2.0: A Whole‐Atmosphere Empirical Model of Temperature and Neutral Species Densities,J. T. Emmert; D. P. Drob; J. M. Picone; D. E. Siskind; McArthur Jones; M. G. Mlynczak; P. F. Bernath; Xinzhao Chu; Eelco Doornbos; B. Funke; Л. П. Гончаренко; Mark E. Hervig; M. Schwartz; Patrick E. Sheese; Fábio Vargas; B. P. Williams; Tao Yuan,2020,Earth and Space Science,10.1029/2020ea001321,https://doi.org/10.1029/2020ea001321,"Abstract NRLMSIS® 2.0 is an empirical atmospheric model that extends from the ground to the exobase and describes the average observed behavior of temperature, eight species densities, and mass density via a parametric analytic formulation. The model inputs are location, day of year, time of day, solar activity, and geomagnetic activity. NRLMSIS 2.0 is a major, reformulated upgrade of the previous version, NRLMSISE‐00. The model now couples thermospheric species densities to the entire column, via an effective mass profile that transitions each species from the fully mixed region below ~70 km altitude to the diffusively separated region above ~200 km. Other changes include the extension of atomic oxygen down to 50 km and the use of geopotential height as the internal vertical coordinate. We assimilated extensive new lower and middle atmosphere temperature, O, and H data, along with global average thermospheric mass density derived from satellite orbits, and we validated the model against independent samples of these data. In the mesosphere and below, residual biases and standard deviations are considerably lower than NRLMSISE‐00. The new model is warmer in the upper troposphere and cooler in the stratosphere and mesosphere. In the thermosphere, N 2 and O densities are lower in NRLMSIS 2.0; otherwise, the NRLMSISE‐00 thermosphere is largely retained. Future advances in thermospheric specification will likely require new in situ mass spectrometer measurements, new techniques for species density measurement between 100 and 200 km, and the reconciliation of systematic biases among thermospheric temperature and composition data sets, including biases attributable to long‐term changes.",article,en,nrlmsis_20_a_wholeatmosphere_empirical_model_of_2020,,Citations: 483
OA-0718,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Brain simulation as a cloud service: The Virtual Brain on EBRAINS,Michael Schirner; Lia Domide; Dionysios Perdikis; Paul Triebkorn; Leon Stefanovski; Roopa Pai; Paula Prodan; Bogdan Valean; Jessica Palmer; Chloê Langford; André Blickensdörfer; Michiel van der Vlag; Sandra Diaz-Pier; Alexander Peyser; Wouter Klijn; D. Pleiter; Anne Nahm; Oliver Schmid; Marmaduke Woodman; Lyuba Zehl; Jan Fousek; Spase Petkoski; Lionel Kusch; Meysam Hashemi; Daniele Marinazzo; Jean‐François Mangin; Agnes Flöel; Simisola Akintoye; Bernd Carsten Stahl; Michael Cepic; Emily L. Johnson; Gustavo Deco; Anthony R. McIntosh; Claus C. Hilgetag; Marc Morgan; Bernd Schuller; Alex Upton; Colin McMurtrie; Timo Dickscheid; Jan G. Bjaalie; Katrin Amunts; Jochen Mersmann; Viktor Jirsa; Petra Ritter,2022,NeuroImage,10.1016/j.neuroimage.2022.118973,https://doi.org/10.1016/j.neuroimage.2022.118973,"The Virtual Brain (TVB) is now available as open-source services on the cloud research platform EBRAINS (ebrains.eu). It offers software for constructing, simulating and analysing brain network models including the TVB simulator; magnetic resonance imaging (MRI) processing pipelines to extract structural and functional brain networks; combined simulation of large-scale brain networks with small-scale spiking networks; automatic conversion of user-specified model equations into fast simulation code; simulation-ready brain models of patients and healthy volunteers; Bayesian parameter optimization in epilepsy patient models; data and software for mouse brain simulation; and extensive educational material. TVB cloud services facilitate reproducible online collaboration and discovery of data assets, models, and software embedded in scalable and secure workflows, a precondition for research on large cohort data sets, better generalizability, and clinical translation.",article,en,brain_simulation_as_a_cloud_service_the_2022,,Citations: 115
OA-0719,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),VINS-Mono: A Robust and Versatile Monocular Visual-Inertial State Estimator,Tong Qin; Peiliang Li; Shaojie Shen,2018,IEEE Transactions on Robotics,10.1109/tro.2018.2853729,https://doi.org/10.1109/tro.2018.2853729,"One camera and one low-cost inertial measurement unit (IMU) form a monocular visual-inertial system (VINS), which is the minimum sensor suite (in size, weight, and power) for the metric six degrees-of-freedom (DOF) state estimation. In this paper, we present VINS-Mono: a robust and versatile monocular visual-inertial state estimator. Our approach starts with a robust procedure for estimator initialization. A tightly coupled, nonlinear optimization-based method is used to obtain highly accurate visual-inertial odometry by fusing preintegrated IMU measurements and feature observations. A loop detection module, in combination with our tightly coupled formulation, enables relocalization with minimum computation. We additionally perform 4-DOF pose graph optimization to enforce the global consistency. Furthermore, the proposed system can reuse a map by saving and loading it in an efficient way. The current and previous maps can be merged together by the global pose graph optimization. We validate the performance of our system on public datasets and real-world experiments and compare against other state-of-the-art algorithms. We also perform an onboard closed-loop autonomous flight on the microaerial-vehicle platform and port the algorithm to an iOS-based demonstration. We highlight that the proposed work is a reliable, complete, and versatile system that is applicable for different applications that require high accuracy in localization. We open source our implementations for both PCs (https://github.com/HKUST-Aerial-Robotics/VINS-Mono) and iOS mobile devices (https://github.com/HKUST-Aerial-Robotics/VINS-Mobile).",article,en,vinsmono_a_robust_and_versatile_monocular_visualinertial_2018,,Citations: 4706
OA-0720,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),"A Survey on Knowledge Graphs: Representation, Acquisition, and Applications",Shaoxiong Ji; Shirui Pan; Erik Cambria; Pekka Marttinen; Philip S. Yu,2021,IEEE Transactions on Neural Networks and Learning Systems,10.1109/tnnls.2021.3070843,https://doi.org/10.1109/tnnls.2021.3070843,"Human knowledge provides a formal understanding of the world. Knowledge graphs that represent structural relations between entities have become an increasingly popular research direction toward cognition and human-level intelligence. In this survey, we provide a comprehensive review of the knowledge graph covering overall research topics about: 1) knowledge graph representation learning; 2) knowledge acquisition and completion; 3) temporal knowledge graph; and 4) knowledge-aware applications and summarize recent breakthroughs and perspective directions to facilitate future research. We propose a full-view categorization and new taxonomies on these topics. Knowledge graph embedding is organized from four aspects of representation space, scoring function, encoding models, and auxiliary information. For knowledge acquisition, especially knowledge graph completion, embedding methods, path inference, and logical rule reasoning are reviewed. We further explore several emerging topics, including metarelational learning, commonsense reasoning, and temporal knowledge graphs. To facilitate future research on knowledge graphs, we also provide a curated collection of data sets and open-source libraries on different tasks. In the end, we have a thorough outlook on several promising research directions.",article,en,a_survey_on_knowledge_graphs_representation_acquisition_2021,,Citations: 2905
OA-0721,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),A survey on semi-supervised learning,Jesper E. van Engelen; Holger H. Hoos,2019,Machine Learning,10.1007/s10994-019-05855-6,https://doi.org/10.1007/s10994-019-05855-6,"Abstract Semi-supervised learning is the branch of machine learning concerned with using labelled as well as unlabelled data to perform certain learning tasks. Conceptually situated between supervised and unsupervised learning, it permits harnessing the large amounts of unlabelled data available in many use cases in combination with typically smaller sets of labelled data. In recent years, research in this area has followed the general trends observed in machine learning, with much attention directed at neural network-based models and generative learning. The literature on the topic has also expanded in volume and scope, now encompassing a broad spectrum of theory, algorithms and applications. However, no recent surveys exist to collect and organize this knowledge, impeding the ability of researchers and engineers alike to utilize it. Filling this void, we present an up-to-date overview of semi-supervised learning methods, covering earlier work as well as more recent advances. We focus primarily on semi-supervised classification, where the large majority of semi-supervised learning research takes place. Our survey aims to provide researchers and practitioners new to the field as well as more advanced readers with a solid understanding of the main approaches and algorithms developed over the past two decades, with an emphasis on the most prominent and currently relevant work. Furthermore, we propose a new taxonomy of semi-supervised classification algorithms, which sheds light on the different conceptual and methodological approaches for incorporating unlabelled data into the training process. Lastly, we show how the fundamental assumptions underlying most semi-supervised learning algorithms are closely connected to each other, and how they relate to the well-known semi-supervised clustering assumption.",article,en,a_survey_on_semisupervised_learning_2019,,Citations: 2648
OA-0722,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Self-Supervised Speech Representation Learning: A Review,Abdelrahman Mohamed; Hung-yi Lee; Lasse Borgholt; Jakob D. Havtorn; Joakim Edin; Christian Igel; Katrin Kirchhoff; Shang-Wen Li; Karen Livescu; Lars Maaløe; Tara N. Sainath; Shinji Watanabe,2022,IEEE Journal of Selected Topics in Signal Processing,10.1109/jstsp.2022.3207050,https://doi.org/10.1109/jstsp.2022.3207050,"Although supervised deep learning has revolutionized speech and audio processing, it has necessitated the building of specialist models for individual tasks and application scenarios. It is likewise difficult to apply this to dialects and languages for which only limited labeled data is available. Self-supervised representation learning methods promise a single universal model that would benefit a wide variety of tasks and domains. Such methods have shown success in natural language processing and computer vision domains, achieving new levels of performance while reducing the number of labels required for many downstream scenarios. Speech representation learning is experiencing similar progress in three main categories: generative, contrastive, and predictive methods. Other approaches rely on multi-modal data for pre-training, mixing text or visual data streams with speech. Although self-supervised speech representation is still a nascent research area, it is closely related to acoustic word embedding and learning with zero lexical resources, both of which have seen active research for many years. This review presents approaches for self-supervised speech representation learning and their connection to other research areas. Since many current methods focus solely on automatic speech recognition as a downstream task, we review recent efforts on benchmarking learned representations to extend the application beyond speech recognition.",article,en,selfsupervised_speech_representation_learning_a_review_2022,,Citations: 371
OA-0723,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),"Self-Supervised Representation Learning: Introduction, advances, and challenges",Linus Ericsson; Henry Gouk; Chen Change Loy; Timothy M. Hospedales,2022,IEEE Signal Processing Magazine,10.1109/msp.2021.3134634,https://doi.org/10.1109/msp.2021.3134634,"Self-supervised representation learning (SSRL) methods aim to provide powerful, deep feature learning without the requirement of large annotated data sets, thus alleviating the annotation bottleneck—one of the main barriers to the practical deployment of deep learning today. These techniques have advanced rapidly in recent years, with their efficacy approaching and sometimes surpassing fully supervised pretraining alternatives across a variety of data modalities, including image, video, sound, text, and graphs. This article introduces this vibrant area, including key concepts, the four main families of approaches and associated state-of-the-art techniques, and how self-supervised methods are applied to diverse modalities of data. We further discuss practical considerations including workflows, representation transferability, and computational cost. Finally, we survey major open challenges in the field, that provide fertile ground for future work.",article,en,selfsupervised_representation_learning_introduction_advances_and_challenges_2022,,Citations: 434
OA-0724,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),A survey of methods for explaining black box models,Riccardo Guidotti; Anna Monreale; Salvatore Ruggieri; Franco Turini; Fosca Giannotti; Dino Pedreschi,2019,ISTI Open Portal,10.1145/3236009,https://doi.org/10.1145/3236009,"In recent years, many accurate decision support systems have been constructed as black boxes, that is as systems that hide their internal logic to the user. This lack of explanation constitutes both a practical and an ethical issue. The literature reports many approaches aimed at overcoming this crucial weakness, sometimes at the cost of sacrificing accuracy for interpretability. The applications in which black box decision systems can be used are various, and each approach is typically developed to provide a solution for a specific problem and, as a consequence, it explicitly or implicitly delineates its own definition of interpretability and explanation. The aim of this article is to provide a classification of the main problems addressed in the literature with respect to the notion of explanation and the type of black box system. Given a problem definition, a black box type, and a desired explanation, this survey should help the researcher to find the proposals more useful for his own work. The proposed classification of approaches to open black box models should also be useful for putting the many research open questions in perspective.",article,en,a_survey_of_methods_for_explaining_black_2019,,Citations: 5051
OA-0725,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),A self-supervised domain-general learning framework for human ventral stream representation,Talia Konkle; George A. Alvarez,2022,Nature Communications,10.1038/s41467-022-28091-4,https://doi.org/10.1038/s41467-022-28091-4,"Anterior regions of the ventral visual stream encode substantial information about object categories. Are top-down category-level forces critical for arriving at this representation, or can this representation be formed purely through domain-general learning of natural image structure? Here we present a fully self-supervised model which learns to represent individual images, rather than categories, such that views of the same image are embedded nearby in a low-dimensional feature space, distinctly from other recently encountered views. We find that category information implicitly emerges in the local similarity structure of this feature space. Further, these models learn hierarchical features which capture the structure of brain responses across the human ventral visual stream, on par with category-supervised models. These results provide computational support for a domain-general framework guiding the formation of visual representation, where the proximate goal is not explicitly about category information, but is instead to learn unique, compressed descriptions of the visual world.",article,en,a_selfsupervised_domaingeneral_learning_framework_for_human_2022,,Citations: 141
OA-0726,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Contrastive Representation Learning: A Framework and Review,Phuc H. Le-Khac; Graham Healy; Alan F. Smeaton,2020,IEEE Access,10.1109/access.2020.3031549,https://doi.org/10.1109/access.2020.3031549,"Contrastive Learning has recently received interest due to its success in self-supervised representation learning in the computer vision domain. However, the origins of Contrastive Learning date as far back as the 1990s and its development has spanned across many fields and domains including Metric Learning and natural language processing. In this paper, we provide a comprehensive literature review and we propose a general Contrastive Representation Learning framework that simplifies and unifies many different contrastive learning methods. We also provide a taxonomy for each of the components of contrastive learning in order to summarise it and distinguish it from other forms of machine learning. We then discuss the inductive biases which are present in any contrastive learning system and we analyse our framework under different views from various sub-fields of Machine Learning. Examples of how contrastive learning has been applied in computer vision, natural language processing, audio processing, and others, as well as in Reinforcement Learning are also presented. Finally, we discuss the challenges and some of the most promising future research directions ahead.",article,en,contrastive_representation_learning_a_framework_and_review_2020,,Citations: 862
OA-0727,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Accurate prediction of molecular properties and drug targets using a self-supervised image representation learning framework,Xiangxiang Zeng; Hongxin Xiang; Linhui Yu; Jianmin Wang; Kenli Li; Ruth Nussinov; Feixiong Cheng,2022,Nature Machine Intelligence,10.1038/s42256-022-00557-6,https://doi.org/10.1038/s42256-022-00557-6,,article,en,accurate_prediction_of_molecular_properties_and_drug_2022,,Citations: 299
OA-0728,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),A Survey on the Explainability of Supervised Machine Learning,Nadia Burkart; Marco F. Huber,2021,Journal of Artificial Intelligence Research,10.1613/jair.1.12228,https://doi.org/10.1613/jair.1.12228,"Predictions obtained by, e.g., artificial neural networks have a high accuracy but humans often perceive the models as black boxes. Insights about the decision making are mostly opaque for humans. Particularly understanding the decision making in highly sensitive areas such as healthcare or finance, is of paramount importance. The decision-making behind the black boxes requires it to be more transparent, accountable, and understandable for humans. This survey paper provides essential definitions, an overview of the different principles and methodologies of explainable Supervised Machine Learning (SML). We conduct a state-of-the-art survey that reviews past and recent explainable SML approaches and classifies them according to the introduced definitions. Finally, we illustrate principles by means of an explanatory case study and discuss important future directions.",article,en,a_survey_on_the_explainability_of_supervised_2021,,Citations: 991
OA-0729,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Accurate structure prediction of biomolecular interactions with AlphaFold 3,Josh Abramson; Jonas Adler; Jack Dunger; Richard Evans; Tim Green; Alexander Pritzel; Olaf Ronneberger; Lindsay Willmore; Andrew J. Ballard; Joshua Bambrick; Sebastian W. Bodenstein; David A. Evans; Chia-Chun Hung; Michael O’Neill; David Reiman; Kathryn Tunyasuvunakool; Zachary Wu; Akvilė Žemgulytė; Eirini Arvaniti; Charles Beattie; Ottavia Bertolli; Alex Bridgland; Alexey V. Cherepanov; Miles Congreve; Alexander I. Cowen-Rivers; Andrew Cowie; Michael Figurnov; Fabian B. Fuchs; Hannah Gladman; Rishub Jain; Yousuf A. Khan; Caroline M. R. Low; Kuba Perlin; Anna Potapenko; Pascal Savy; Sukhdeep Singh; Adrian Stecuła; Ashok Thillaisundaram; Catherine Tong; Sergei Yakneen; Ellen D. Zhong; Michał Zieliński; Augustin Žídek; Victor Bapst; Pushmeet Kohli; Max Jaderberg; Demis Hassabis; John Jumper,2024,Nature,10.1038/s41586-024-07487-w,https://doi.org/10.1038/s41586-024-07487-w,"Abstract The introduction of AlphaFold 2 1 has spurred a revolution in modelling the structure of proteins and their interactions, enabling a huge range of applications in protein modelling and design 2–6 . Here we describe our AlphaFold 3 model with a substantially updated diffusion-based architecture that is capable of predicting the joint structure of complexes including proteins, nucleic acids, small molecules, ions and modified residues. The new AlphaFold model demonstrates substantially improved accuracy over many previous specialized tools: far greater accuracy for protein–ligand interactions compared with state-of-the-art docking tools, much higher accuracy for protein–nucleic acid interactions compared with nucleic-acid-specific predictors and substantially higher antibody–antigen prediction accuracy compared with AlphaFold-Multimer v.2.3 7,8 . Together, these results show that high-accuracy modelling across biomolecular space is possible within a single unified deep-learning framework.",article,en,accurate_structure_prediction_of_biomolecular_interactions_with_2024,,Citations: 15609
OA-0730,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Self-Supervised Learning of Graph Neural Networks: A Unified Review,Yaochen Xie; Xu Zhao; Jingtun Zhang; Zhengyang Wang; Shuiwang Ji,2022,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2022.3170559,https://doi.org/10.1109/tpami.2022.3170559,"Deep models trained in supervised mode have achieved remarkable success on a variety of tasks. When labeled samples are limited, self-supervised learning (SSL) is emerging as a new paradigm for making use of large amounts of unlabeled samples. SSL has achieved promising performance on natural language and image learning tasks. Recently, there is a trend to extend such success to graph data using graph neural networks (GNNs). In this survey, we provide a unified review of different ways of training GNNs using SSL. Specifically, we categorize SSL methods into contrastive and predictive models. In either category, we provide a unified framework for methods as well as how these methods differ in each component under the framework. Our unified treatment of SSL methods for GNNs sheds light on the similarities and differences of various methods, setting the stage for developing new methods and algorithms. We also summarize different SSL settings and the corresponding datasets used in each setting. To facilitate methodological development and empirical comparison, we develop a standardized testbed for SSL in GNNs, including implementations of common baseline methods, datasets, and evaluation metrics.",article,en,selfsupervised_learning_of_graph_neural_networks_a_2022,,Citations: 381
OA-0731,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),A whole-slide foundation model for digital pathology from real-world data,Hanwen Xu; Naoto Usuyama; Jaspreet Bagga; Sheng Zhang; Rajesh C. Rao; Tristan Naumann; Cliff Wong; Zelalem Gero; Javier González; 裕二 池谷; Yanbo Xu; Mu Wei; Wenhui Wang; Shuming Ma; Furu Wei; Jianwei Yang; Chunyuan Li; Jianfeng Gao; Jaylen Rosemon; Tucker C. Bower; Soohee Lee; Roshanthi Weerasinghe; Bill Wright; Ari Robicsek; Brian Piening; Carlo Bifulco; Sheng Wang; Hoifung Poon,2024,Nature,10.1038/s41586-024-07441-w,https://doi.org/10.1038/s41586-024-07441-w,"Abstract Digital pathology poses unique computational challenges, as a standard gigapixel slide may comprise tens of thousands of image tiles 1–3 . Prior models have often resorted to subsampling a small portion of tiles for each slide, thus missing the important slide-level context 4 . Here we present Prov-GigaPath, a whole-slide pathology foundation model pretrained on 1.3 billion 256 × 256 pathology image tiles in 171,189 whole slides from Providence, a large US health network comprising 28 cancer centres. The slides originated from more than 30,000 patients covering 31 major tissue types. To pretrain Prov-GigaPath, we propose GigaPath, a novel vision transformer architecture for pretraining gigapixel pathology slides. To scale GigaPath for slide-level learning with tens of thousands of image tiles, GigaPath adapts the newly developed LongNet 5 method to digital pathology. To evaluate Prov-GigaPath, we construct a digital pathology benchmark comprising 9 cancer subtyping tasks and 17 pathomics tasks, using both Providence and TCGA data 6 . With large-scale pretraining and ultra-large-context modelling, Prov-GigaPath attains state-of-the-art performance on 25 out of 26 tasks, with significant improvement over the second-best method on 18 tasks. We further demonstrate the potential of Prov-GigaPath on vision–language pretraining for pathology 7,8 by incorporating the pathology reports. In sum, Prov-GigaPath is an open-weight foundation model that achieves state-of-the-art performance on various digital pathology tasks, demonstrating the importance of real-world data and whole-slide modelling.",article,en,a_wholeslide_foundation_model_for_digital_pathology_2024,,Citations: 847
OA-0732,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Self-supervised representation learning from 12-lead ECG data,Temesgen Mehari; Nils Strodthoff,2021,Computers in Biology and Medicine,10.1016/j.compbiomed.2021.105114,https://doi.org/10.1016/j.compbiomed.2021.105114,"Clinical 12-lead electrocardiography (ECG) is one of the most widely encountered kinds of biosignals. Despite the increased availability of public ECG datasets, label scarcity remains a central challenge in the field. Self-supervised learning represents a promising way to alleviate this issue. This would allow to train more powerful models given the same amount of labeled data and to incorporate or improve predictions about rare diseases, for which training datasets are inherently limited. In this work, we put forward the first comprehensive assessment of self-supervised representation learning from clinical 12-lead ECG data. To this end, we adapt state-of-the-art self-supervised methods based on instance discrimination and latent forecasting to the ECG domain. In a first step, we learn contrastive representations and evaluate their quality based on linear evaluation performance on a recently established, comprehensive, clinical ECG classification task. In a second step, we analyze the impact of self-supervised pretraining on finetuned ECG classifiers as compared to purely supervised performance. For the best-performing method, an adaptation of contrastive predictive coding, we find a linear evaluation performance only 0.5% below supervised performance. For the finetuned models, we find improvements in downstream performance of roughly 1% compared to supervised performance, label efficiency, as well as robustness against physiological noise. This work clearly establishes the feasibility of extracting discriminative representations from ECG data via self-supervised learning and the numerous advantages when finetuning such representations on downstream tasks as compared to purely supervised training. As first comprehensive assessment of its kind in the ECG domain carried out exclusively on publicly available datasets, we hope to establish a first step towards reproducible progress in the rapidly evolving field of representation learning for biosignals.",article,en,selfsupervised_representation_learning_from_12lead_ecg_data_2021,,Citations: 185
OA-0733,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Recent Advances in Natural Language Processing via Large Pre-trained Language Models: A Survey,Bonan Min; Hayley Ross; Elior Sulem; Amir Pouran Ben Veyseh; Thien Huu Nguyen; Oscar Sainz; Eneko Agirre; Ilana Heintz; Dan Roth,2023,ACM Computing Surveys,10.1145/3605943,https://doi.org/10.1145/3605943,"Large, pre-trained language models (PLMs) such as BERT and GPT have drastically changed the Natural Language Processing (NLP) field. For numerous NLP tasks, approaches leveraging PLMs have achieved state-of-the-art performance. The key idea is to learn a generic, latent representation of language from a generic task once, then share it across disparate NLP tasks. Language modeling serves as the generic task, one with abundant self-supervised text available for extensive training. This article presents the key fundamental concepts of PLM architectures and a comprehensive view of the shift to PLM-driven NLP techniques. It surveys work applying the pre-training then fine-tuning, prompting, and text generation approaches. In addition, it discusses PLM limitations and suggested directions for future research.",article,en,recent_advances_in_natural_language_processing_via_2023,,Citations: 1291
OA-0734,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),Expert-level detection of pathologies from unannotated chest X-ray images via self-supervised learning,Ekin Tiu; Ellie Talius; Pujan R. Patel; Curtis P. Langlotz; Andrew Y. Ng; Pranav Rajpurkar,2022,Nature Biomedical Engineering,10.1038/s41551-022-00936-9,https://doi.org/10.1038/s41551-022-00936-9,"In tasks involving the interpretation of medical images, suitably trained machine-learning models often exceed the performance of medical experts. Yet such a high-level of performance typically requires that the models be trained with relevant datasets that have been painstakingly annotated by experts. Here we show that a self-supervised model trained on chest X-ray images that lack explicit annotations performs pathology-classification tasks with accuracies comparable to those of radiologists. On an external validation dataset of chest X-rays, the self-supervised model outperformed a fully supervised model in the detection of three pathologies (out of eight), and the performance generalized to pathologies that were not explicitly annotated for model training, to multiple image-interpretation tasks and to datasets from multiple institutions.",article,en,expertlevel_detection_of_pathologies_from_unannotated_chest_2022,,Citations: 438
OA-0735,API,OpenAlex,2026-09-22,Multiple queries (Q1-Q10),World guidelines for falls prevention and management for older adults: a global initiative,Manuel Montero‐Odasso; Nathalie van der Velde; Finbarr C. Martin; Mirko Petrović; Maw Pin Tan; Jesper Ryg; Sara G. Aguilar-Navarro; Neil B. Alexander; Clemens Becker; Hubert Blain; Robbie Bourke; Ian D. Cameron; Richard Camicioli; Lindy Clemson; Jacqueline Close; Kim Delbaere; Leilei Duan; Gustavo Duque; Suzanne M Dyer; Ellen Freiberger; David A. Ganz; Fernando Gómez; Jeffrey M. Hausdorff; David B. Hogan; Susan M. Hunter; José Ricardo Jáuregui; Nellie Kamkar; Rose Anne Kenny; Sarah E Lamb; Nancy K. Latham; Lewis A. Lipsitz; Teresa Liu‐Ambrose; Pip Logan; Stephen R. Lord; Louise Mallet; David Marsh; Koen Milisen; Rogelio Moctezuma‐Gallegos; Meg E. Morris; Alice Nieuwboer; Mônica Rodrigues Perracini; Frederico Pieruccini‐Faria; Alison Pighills; Catherine M. Said; Ervin Sejdić; Catherine Sherrington; Dawn A. Skelton; Sabestina Dsouza; Mark Speechley; Susan Stark; Chris Todd; Bruce R. Troen; Tischa van der Cammen; Joe Verghese; Ellen Vlaeyen; Jennifer Watt; Tahir Masud; the Task Force on Global Guidelines for Falls in Older Adults; Devinder Kaur Ajit Singh; Sara G. Aguilar-Navarro; Edgar Aguilera Caona; Neil B. Alexander; Natalie E. Allen; Cedric Anweiller; Alberto Avila-Funes; Renato Barbosa dos Santos; Frances Batchelor; Clemens Becker; Marla Beauchamp; Canan Birimoglu; Hubert Blain; Kayla Bohlke; Robert Bourke; Christina Alonzo Bouzòn; Stephanie A. Bridenbaugh; Patricio Gabriel Buendia; Ian D. Cameron; Richard Camicioli; Colleen G. Canning; Carlos Cano; Juan Carlos Carbajal; Daniela Cristina Carvalho de Abreu; Álvaro Casas‐Herrero; Alejandro Ceriani; Matteo Cesari; Lorenzo Chiari; Lindy Clemson; Jacqueline Close; Luis Manuel Cornejo Alemán; Rik Dawson; Kim Delbaere; Paul Doody; Sabestina Dsouza; Leilei Duan; Gustavo Duque; Suzanne M Dyer; Toby J. Ellmers; Nicola Fairhall; Luigi Ferrucci; Ellen Freiberger,2022,Age and Ageing,10.1093/ageing/afac205,https://doi.org/10.1093/ageing/afac205,"BACKGROUND: falls and fall-related injuries are common in older adults, have negative effects on functional independence and quality of life and are associated with increased morbidity, mortality and health related costs. Current guidelines are inconsistent, with no up-to-date, globally applicable ones present. OBJECTIVES: to create a set of evidenceand expert consensus-based falls prevention and management recommendations applicable to older adults for use by healthcare and other professionals that consider: (i) a person-centred approach that includes the perspectives of older adults with lived experience, caregivers and other stakeholders; (ii) gaps in previous guidelines; (iii) recent developments in e-health and (iv) implementation across locations with limited access to resources such as lowand middle-income countries. METHODS: a steering committee and a worldwide multidisciplinary group of experts and stakeholders, including older adults, were assembled. Geriatrics and gerontological societies were represented. Using a modified Delphi process, recommendations from 11 topic-specific working groups (WGs), 10 ad-hoc WGs and a WG dealing with the perspectives of older adults were reviewed and refined. The final recommendations were determined by voting. RECOMMENDATIONS: all older adults should be advised on falls prevention and physical activity. Opportunistic case finding for falls risk is recommended for community-dwelling older adults. Those considered at high risk should be offered a comprehensive multifactorial falls risk assessment with a view to co-design and implement personalised multidomain interventions. Other recommendations cover details of assessment and intervention components and combinations, and recommendations for specific settings and populations. CONCLUSIONS: the core set of recommendations provided will require flexible implementation strategies that consider both local context and resources.",article,en,world_guidelines_for_falls_prevention_and_management_2022,,Citations: 1689
